"Environment and Climate Change Canada"
"Monthly Values for November - 2015"

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Clim_ID","Climate Identifier"
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Clim_ID"
"HALIFAX INTL A","44.881","-63.509","NS","4.6","0",NA,"16.0","0","-7.5","0","0.4","0",NA,"126.5","2",NA,"","9","",,NA,"400.6","0.0","8202251"
"HART ISLAND (AUT)","45.350","-60.983","NS","5.8","0",NA,"16.5","0","-4.7","0","",,NA,"",,NA,"","","",,NA,"365.0","0.0","8202318"
"INGONISH BEACH RCS","46.663","-60.406","NS","4.7","1",NA,"18.9","1","-7.8","0","",,NA,"118.6","1",NA,"0.0","10","",,NA,"386.4","0.0","8202502"
"KEJIMKUJIK 1","44.403","-65.203","NS","4.4","3",NA,"16.5","3","-9.1","0","",,NA,"65.6","6",NA,"","7","",,NA,"366.4","0.0","8202592"
"KENTVILLE CDA CS","45.067","-64.483","NS","5.0","3",NA,"16.9","3","-7.2","0","",,NA,"145.9","3",NA,"","8","",,NA,"351.0","0.0","8202810"
"LAKE MAJOR","44.717","-63.483","NS","5.1","5",NA,"16.0","5","-7.0","5","0.0","5",NA,"107.5","5",NA,"0.0","7","","",NA,"321.4","0.0","8202896"
"LYONS BROOK","45.658","-62.797","NS","3.9","10","0.2","18.0","8","-10.0","10","4.0","6",NA,"91.5","6",NA,"1.0","13","","",NA,"282.8","0.0","8203230"
"MIDDLE MUSQUODOBOIT","45.067","-63.100","NS","4.7","0","1.3","18.0","0","-8.5","0","0.0","0","0.0","126.2","0","92.0","","11","","",NA,"397.6","0.0","8203535"
"NAPPAN AUTO","45.760","-64.241","NS","4.3","1",NA,"16.5","1","-8.3","0","",,NA,"132.9","1",NA,"1.0","7","",,NA,"396.5","0.0","8203702"
"NORTH MOUNTAIN CS","46.817","-60.672","NS","",,NA,"",,"",,"",,NA,"192.4","1",NA,"6.0","20","",,NA,"","","8204161"
"UPPER STEWIACKE RCS","45.233","-63.055","NS","4.6","2",NA,"18.4","2","-10.1","0","",,NA,"104.4","2",NA,"","9","",,NA,"375.3","0.0","8204193"
"PARRSBORO","45.413","-64.347","NS","4.3","2",NA,"16.6","2","-9.6","0","",,NA,"118.1","2",NA,"0.0","9","",,NA,"383.4","0.0","8204402"
"POCKWOCK LAKE","44.767","-63.833","NS","4.7","19","1.4","14.5","19","-2.5","19","0.0","19",NA,"12.4","19",NA,"","3","","",NA,"145.9","0.0","8204453"
"PORT HAWKESBURY","45.657","-61.368","NS","4.2","0",NA,"16.6","0","-8.5","0","",,NA,"123.5","0",NA,"","11","",,NA,"414.0","0.0","8204495"
"SABLE ISLAND","43.932","-60.009","NS","7.6","2",NA,"16.2","1","-2.3","1","",,NA,"31.5","2",NA,"","7","",,NA,"290.4","0.0","8204700"
"SABLE ISLAND A","43.946","-59.960","NS","7.3","2",NA,"14.6","2","-2.8","1","",,NA,"49.0","4",NA,"","11","",,NA,"298.8","0.0","8204703"
"ST MARGARET'S BAY","44.700","-63.900","NS","7.9","0","4.1","21.5","0","-8.0","0","0.0","0","0.0","161.0","0","109.0","0.0","7","","",NA,"303.9","0.3","8204800"
"ST PAUL ISLAND (AUT)","47.233","-60.144","NS","4.2","5",NA,"13.8","3","-7.2","3","",,NA,"",,NA,"","","",,NA,"343.8","0.0","8204909"
"SHEARWATER RCS","44.630","-63.513","NS","6.1","5",NA,"16.7","5","-6.5","1","",,NA,"114.5","5",NA,"","7","",,NA,"297.6","0.0","8205092"
"SYDNEY A","46.161","-60.048","NS","4.0","0",NA,"16.2","0","-8.9","0","7.0","0",NA,"71.4","2",NA,"1.0","10","",,NA,"419.8","0.0","8205701"
"SYDNEY CS","46.163","-60.042","NS","4.8","7",NA,"20.7","7","-7.0","5","",,NA,"65.8","1",NA,"0.0","8","",,NA,"303.5","0.0","8205702"
"TATAMAGOUCHE","45.683","-63.233","NS","4.7","0",NA,"18.0","0","-10.0","0","0.0","0",NA,"149.6","0",NA,"0.0","11","","",NA,"398.9","0.0","8205774"
"TRACADIE","45.608","-61.680","NS","4.7","1",NA,"18.3","1","-6.8","0","",,NA,"75.1","1",NA,"0.0","7","",,NA,"384.3","0.0","8205895"
"WATERVILLE CAMBRIDGE","45.050","-64.650","NS","5.4","0","1.4","18.0","0","-8.0","0","0.0","0","0.0","127.3","0","107.0","0.0","12","","",NA,"378.2","0.0","8206222"
"WESTERN HEAD","43.990","-64.664","NS","6.3","1",NA,"17.6","1","-7.2","0","",,NA,"104.8","1",NA,"","9","",,NA,"338.7","0.0","8206240"
"YARMOUTH RCS","43.831","-66.088","NS","6.7","2",NA,"15.5","2","-6.6","0","",,NA,"112.1","2",NA,"","9","",,NA,"316.6","0.0","8206491"
"YARMOUTH A","43.827","-66.088","NS","6.3","0",NA,"15.3","0","-7.7","0","0.0","1",NA,"113.0","1",NA,"","10","",,NA,"351.9","0.0","8206495"
